Linienvariante;;1;1;1UML;1UML;16;16;2;2;2UML;2UML;16;16;2;2;12;12UML;2UML;2UML;12UML;103;103;2;2UML;2;2UML;16;16;16;12UML;2;2;12;13;2UML;2UML;12UML;13UML;13UML;16;16;4;4;4UML;4UML;16;16;16;2;2;12;2UML;12UML;2UML;12UML;15;16;16;16;4;4;4UML;4UML;16;16;16;16;2;2;12;13;2UML;12UML;13UML;2UML;12UML;13UML;16;16;16;4;4;4UML;4UML;16;16;16;16;2;2;12;2UML;2UML;12UML;12UML;15;16;16;16;4;4UML;4;4UML;16;17;16;16;16;2;2;12;13;12UML;2UML;13UML;2UML;12UML;13UML;16;16;16;4;4;4UML;4UML;16;17;4;4;16;16;2;2;12;12UML;2UML;12UML;2UML;15;16;16;16;5;5;2;2;2;2UML;2UML;16;14;17;6;6;16;16;16;14;7;7;2;2;12;13;12UML;2UML;12UML;13UML;2UML;13UML;19;19;16;14;2;2UML;2UML;16;16;16;14;17;14;16;16;16;2;12;2;12UML;2UML;12UML;2UML;15;16;16;16;14;160;160;160UML;160UML;16;14;17;16;16;14;16;10;10;9;2;2UML;2;2;12;13;12UML;13UML;2UML;12UML;13UML;4;4;16;16;14;2;2;2;2UML;2UML;16;14;17;16;16;16;14;10;10;2;2;2;12;12UML;2UML;2UML;12UML;15;16;16;16;14;2;2;2;2UML;2UML;16;14;17;16;14;16;2;2UML;12;2;2;13;2UML;12UML;13UML;12UML;13UML;16;16;16;14;4;4;4;4UML;4UML;16;14;17;16;16;14;2;12UML;2;12;2UML;2UML;12UML;15;160;160;160UML;160UML;16;2;2;12;13;13UML;2UML;12UML;13UML;2UML;12UML;16;16;16;N8;N8;N8UML;N8UML;N8;N8;N8UML;N8UML;N8UML;N8UML;N8;N8;N8;N8;N8;N8;N8;N8;N8UML;N8UML;N8;N8;N8;N8;N8;N8;N8UML;N8UML;N8UML;N8;N8;N8;N8;N8;N8;N8;N8;N8;N8;N8;N8UML;N8UML;N8;N8;N8;N8;N8;N8;N8UML;N8UML;N8UML;N8;N8;N8;N8;N8;N8;N8;N8;N8;N8UML;N8UML;N8UML;N8;N8;N8;N8;N8;N8;N8UML;N8;N8;N8;N8UML;N8UML;N8;N8;N8;N8;N8;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B;N8B
Route;;1;1;110;110;29;29;41;41;109;109;29;29;41;41;14;95;109;109;95;7;7;41;109;41;109;29;29;29;95;41;41;14;20;109;109;95;106;106;29;29;50;50;108;108;29;28;28;41;41;14;109;95;109;95;26;28;28;29;50;50;108;108;29;28;28;29;41;41;14;20;109;95;106;109;95;106;28;28;29;50;50;108;108;29;28;28;29;41;41;14;109;109;95;95;26;28;28;29;50;108;50;108;29;33;28;28;29;41;41;14;20;95;109;106;109;95;106;28;28;29;50;50;108;108;29;33;50;50;29;29;41;41;14;95;109;95;109;26;29;29;29;57;57;41;41;41;109;109;29;24;33;79;79;29;29;29;24;104;104;41;41;14;20;95;109;95;106;109;106;37;37;29;24;39;112;112;29;29;29;24;33;24;28;28;29;41;14;41;95;109;95;109;26;28;28;29;24;32;32;111;111;29;24;33;28;28;24;29;4;4;99;41;109;41;41;14;20;95;106;109;95;106;50;50;29;29;24;41;41;41;109;109;29;24;33;29;29;29;24;3;3;41;41;41;14;95;109;109;95;26;29;29;29;24;41;41;41;109;109;29;24;33;29;24;29;41;109;14;41;41;20;109;95;106;95;106;29;29;29;24;50;50;50;108;108;29;24;33;29;29;24;41;95;41;14;109;109;95;26;32;32;111;111;29;41;41;14;20;106;109;95;106;109;95;29;29;29;102;102;107;107;102;102;107;107;107;107;102;102;103;103;103;103;103;103;113;113;103;103;103;103;103;103;113;113;113;103;103;103;103;103;103;103;103;103;103;103;113;113;103;103;103;103;103;103;113;113;113;103;103;103;103;103;103;103;103;103;113;113;113;103;103;103;103;103;103;113;103;103;103;113;113;103;103;103;103;103;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105
Fahrzeitprofil;;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP2;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP2;FZP1;FZP2;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP2;FZP1;FZP2;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP1;FZP2;FZP2;FZP1;FZP1;FZP2;FZP1;FZP1;FZP1;FZP1;FZP1;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP3;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4;FZP4
Betriebstagsgruppe;;100 Mo-Di+Fr;24 Mi-Do;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;100 Mo-Di+Fr;24 Mi-Do;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;120 Mo-Do;24 Mi-Do;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;96 Mo-Di;24 Mi-Do;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;100 Mo-Di+Fr;24 Mi-Do;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;#NAME?;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;24 Mi-Do;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;#NAME?;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;24 Mi-Do;#NAME?;#NAME?;#NAME?;24 Mi-Do;100 Mo-Di+Fr;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;24 Mi-Do;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;#NAME?;4 Fr;#NAME?;4 Fr;#NAME?;#NAME?;4 Fr;#NAME?;4 Fr;4 Fr;#NAME?;#NAME?;4 Fr;#NAME?;4 Fr;4 Fr;4 Fr;#NAME?;#NAME?
Verkehrsbeschränkung;;!;!;!;78;24;100;!;!;!;78;24;100;!;!;!;91;!;78;83;24;100;!;78;!;!;2;24;100;91;!;!;!;!;78;!;83;81;93;24;100;!;!;78;!;2;100;24;!;!;!;78;83;!;91;!;24;100;2;!;!;78;!;2;24;100;2;!;!;!;!;78;83;81;!;91;93;24;100;2;!;!;78;!;2;24;100;2;!;!;!;!;78;83;91;!;24;100;2;!;!;!;78;2;W009;24;100;2;!;!;!;!;83;78;81;!;91;93;24;100;2;!;!;78;!;2;W009;S024;!;2;F;!;!;!;91;78;83;!;!;24;100;2;S024;!;S024;!;!;78;!;2;W120;W009;S024;!;24;100;2;W120;S024;!;!;!;!;!;91;78;83;81;!;93;24;100;2;W120;!;!;78;24;100;2;W120;W009;W120;24;100;2;!;!;!;91;78;83;!;!;24;100;2;W120;!;!;78;!;2;W120;W009;24;100;W120;2;S024;!;16;S024;78;!;!;!;!;83;81;!;91;93;S024;!;F;2;W120;S024;!;!;!;78;2;W120;W009;S024;!;F;W120;!;S024;S024;!;!;!;83;78;!;91;!;S024;!;F;W120;!;S024;!;78;!;2;W120;W009;F;W120;S;S024;!;!;!;!;!;78;83;81;91;93;S024;!;F;W120;S024;!;!;78;!;2;W120;W009;24;100;W120;!;83;!;!;!;78;91;!;!;!;!;78;2;!;!;!;!;93;78;83;81;!;91;24;100;2;!;!;78;93;!;!;!;83;81;91;!;!;!;!;!;!;!;!;78;83;91;!;!;!;!;!;78;81;83;91;!;!;!;93;!;!;!;!;!;!;78;83;91;!;!;!;!;!;78;81;83;!;91;93;!;!;!;!;!;!;81;83;78;!;91;!;!;93;!;78;!;!;!;83;81;!;91;!;!;93;!;!;!;!;83;!;91;!;!;!;!;!;!;!;!;!;83;!
Planungsbedingung;;~RF & ~UmlRVBP1 & ~U;~UmlRVBP1 & ~UmlRVBP;UmlRVBP2;UmlRVBP1;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP2;UmlRVBP1;UmlRVBP1;;;~UmlRVBP1 & ~UmlRVBP;UmlRVBP1;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;;;;UmlRVBP2;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP2;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP2;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP2;;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;UmlRVBP2;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP2;;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP2;;;;;~UmlRVBP1 & ~UmlRVBP;UmlRVBP2;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;;RVspielt;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;UmlRVBP2;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP2;;RVspielt;Schule;~RF & Schule;;Ferien;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP2;;;;;Schule;~RF & Schule;Schule;~RF & Schule;Ferien & ~UmlRVBP1 &;UmlRVBP1;UmlRVBP2;;VKO Wgt;RVspielt;Schule;~RF & Schule;;;;VKO Wgt;Schule;~RF & Schule;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;;;;VKO Wgt;~UmlRVBP1 & ~UmlRVBP;UmlRVBP2;UmlRVBP1;;;;VKO Wgt;RVspielt;VKO Wgt;;;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP2;;;;;VKO Wgt;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP2;;VKO Wgt;RVspielt;;;VKO Wgt;;Schule;~RF & Schule;Schule & ~'RF(MoDi)';Schule;UmlRVBP1;~RF & Schule;Ferien & ~UmlRVBP1 &;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;UmlRVBP2;Schule;~RF & Schule;Ferien;;VKO Wgt;Schule;~RF & Schule;Ferien & ~UmlRVBP1 &;UmlRVBP2;UmlRVBP1;;VKO Wgt;RVspielt;Schule;~RF & Schule;Ferien;VKO Wgt;~RF & Schule;Schule;Schule;~RF & Schule;Ferien & ~UmlRVBP1 &;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;;Schule;~RF & Schule;Ferien;VKO Wgt;~RF & Schule;Schule;Ferien & ~UmlRVBP1 &;UmlRVBP1;UmlRVBP2;;VKO Wgt;RVspielt;Ferien;VKO Wgt;Schule;Schule;UmlRVBP2;~RF & ~UmlRVBP1 & ~U;~RF & Schule;Ferien & ~UmlRVBP1 &;~RF & ~UmlRVBP1 & ~U;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;Schule;~RF & Schule;Ferien;VKO Wgt;Schule;~RF & Schule;Ferien & ~UmlRVBP1 &;UmlRVBP1;UmlRVBP2;;VKO Wgt;RVspielt;;;VKO Wgt;~UmlRVBP1 & ~UmlRVBP;UmlRVBP1;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;UmlRVBP2;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;;~UmlRVBP1 & ~UmlRVBP;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;~RF & ~UmlRVBP1 & ~U;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;;;;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;UmlRVBP1;UmlRVBP2;SEV AuRav;SEV AuRav;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP2;~RF & ~'UMlMPL1&4' &;SEV AuRav;~RF & ~'UMlMPL1&4' &;UmlRVBP2;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;SEV AuRav;SEV AuRav;UmlRVBP1;UmlRVBP1;UmlRVBP2;~RF & ~'UMlMPL1&4' &;SEV AuRav;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;SEV AuRav;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;SEV AuRav;~RF & ~'UMlMPL1&4' &;UmlRVBP2;SEV AuRav;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;SEV AuRav;UmlRVBP2;UmlRVBP1;UmlRVBP1;UmlRVBP2;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;~RF & ~'UMlMPL1&4' &;SEV AuRav;SEV AuRav;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;UmlRVBP2;SEV AuRav;~RF & ~'UMlMPL1&4' &;~RF & ~'SEV AuRav' &;~RF & ~'SEV AuRav' &;SEV AuRav;SEV AuRav;UmlRVBP1;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;~RF & ~'SEV AuRav' &;SEV AuRav;UmlRVBP2;~RF & ~'SEV AuRav' &;UmlRVBP1;~RF & ~'SEV AuRav' &;SEV AuRav;SEV AuRav;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;SEV AuRav;~RF & ~'SEV AuRav' &;UmlRVBP2;~RF & ~'SEV AuRav' &;~RF & ~'SEV AuRav' &;SEV AuRav;SEV AuRav;UmlRVBP1;UmlRVBP1;UmlRVBP2;UmlRVBP2;~UmlRVBP1 & ~UmlRVBP;~UmlRVBP1 & ~UmlRVBP;SEV AuRav;~RF & ~'SEV AuRav' &;~RF & ~'SEV AuRav' &;SEV AuRav;~UmlRVBP1 & ab30.07;UmlRVBP1;UmlRVBP1;~UmlRVBP1 & ab30.07
Fahrtart;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;RF;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;RF;S;S;N;F;N;N;N;N;N;N;N;N;N;N;N;S;S;S;S;F;F;F;N;RF;RF;S;S;N;N;N;RF;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;RF;N;N;N;N;N;N;RF;RF;RF;N;N;N;N;N;N;N;N;N;N;N;N;N;N;RF;N;N;N;N;N;RF;RF;N;N;RF;N;S;S;S;S;F;S;F;N;N;N;N;F;N;N;S;S;F;N;RF;S;S;F;F;F;N;RF;RF;S;S;F;RF;S;S;S;S;F;N;N;F;F;N;N;S;S;F;RF;S;S;F;F;F;N;RF;RF;F;RF;S;S;F;N;S;F;N;F;N;N;N;N;S;S;F;RF;S;S;F;F;F;N;RF;RF;N;N;RF;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
